employee_id,gender,annual_salary_amount_in_usd,job_experience,job_pay_level,full_or_part_time,hourly_or_salary,job_family_group,job_continent
100095918,Female,78750.0,6,Team Lead,Full time,Salary,Client Strategy,Americas
100636392,Male,72540.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas
100224112,Male,112500.0,7,Senior Associate,Full time,Salary,Technology Services,Americas
100205849,Female,63750.0,7,Junior Associate,Full time,Salary,Government Consulting,Americas
100636789,Female,89251.5,22,Second Year Associate,Full time,Salary,Technology Services,Americas
100277560,Male,20200.48,3,Second Year Associate,Full time,Salary,Customer Experience,Americas
100343010,Male,169950.0,8,Team Lead,Full time,Salary,Technology Services,Americas
100067367,Female,56250.0,12,Team Lead,Full time,Salary,Catering,Americas
100735842,Female,69862.5,11,Junior Associate,Full time,Salary,Expansion,Americas
100339507,Female,95250.0,21,Senior Associate,Full time,Salary,R&D,Americas
100785055,Female,15250.07,4,Junior Associate,Full time,Salary,Client Strategy,Americas
100160568,Male,105000.0,5,Senior Associate,Full time,Salary,Technology Services,Americas
100113354,Female,86250.0,17,Team Lead,Full time,Salary,Investment,Americas
100576484,Female,25910.98,19,Entry Level,Full time,Hourly,Research,Americas
100153294,Female,29640.0,0,Second Year Associate,Full time,Hourly,Catering,Americas
100481937,Female,36004.8,4,Second Year Associate,Full time,Hourly,Catering,Americas
100767810,Male,60000.0,16,Junior Associate,Full time,Salary,Client Techology,Americas
100635899,Male,97500.0,7,Senior Associate,Full time,Salary,Technology Services,Americas
100620786,Female,63750.0,22,Second Year Associate,Full time,Salary,Expansion,Americas
100360454,Male,33742.8,0,Second Year Associate,Full time,Hourly,Catering,Americas
100878025,Female,88837.5,12,Manager,Full time,Salary,Expansion,Americas
100920218,Female,78000.0,9,Team Lead,Full time,Salary,Client Strategy,Americas
100255707,Female,34644.18,5,Junior Associate,Full time,Salary,Catering,Europe
100677742,Female,51480.0,4,Second Year Associate,Full time,Hourly,Strategy,Americas
100284966,Male,50212.5,5,Second Year Associate,Full time,Salary,Client Techology,Americas
100370952,Male,57000.0,3,Junior Associate,Full time,Salary,R&D,Americas
100057452,Male,67500.0,13,Junior Associate,Full time,Salary,Technology Services,Americas
100961711,Female,45000.0,7,Junior Associate,Full time,Salary,Catering,Americas
100900701,Female,72225.0,4,Junior Associate,Full time,Salary,Technology Services,Americas
100080949,Female,25910.82,3,Entry Level,Full time,Hourly,Research,Americas
100650149,Male,168750.0,18,Director,Full time,Salary,Client Strategy,Americas
100647438,Male,375000.0,24,VP,Full time,Salary,Investment,Americas
100578827,Male,34644.18,9,Junior Associate,Full time,Salary,Catering,Europe
100349776,Female,48750.0,2,Junior Associate,Full time,Salary,Catering,Americas
100580462,Female,133875.0,10,Team Lead,Full time,Salary,Patent Law,Americas
100595146,Male,75000.0,27,Team Lead,Full time,Salary,Client Strategy,Americas
100228169,Male,56250.0,4,Second Year Associate,Full time,Salary,Client Strategy,Americas
100242038,Male,43875.0,8,Entry Level,Full time,Salary,Investment,Americas
100324179,Female,118913.81,18,Manger II,Full time,Salary,R&D,Europe
100485063,Female,147075.0,19,Team Lead,Full time,Salary,Technology Services,Americas
100406580,Female,3190.19,8,Team Lead,Full time,Salary,Research,Europe
100473932,Female,35061.0,32,Junior Associate,Part time,Hourly,Government Consulting,Americas
100207573,Female,21843.15,5,Entry Level,Full time,Salary,Research,Asia
100045764,Male,32760.0,3,Second Year Associate,Full time,Hourly,Catering,Americas
100958737,Male,50546.47,13,Junior Associate,Full time,Salary,Expansion,Europe
100102557,Male,90000.0,5,Senior Associate,Full time,Salary,Graphic Design,Americas
100397677,Male,142500.0,9,Manger II,Full time,Salary,Pricing Analytics,Americas
100126232,Female,54075.0,13,Team Lead,Full time,Salary,Catering,Americas
100781580,Female,50695.5,5,Second Year Associate,Full time,Salary,Client Strategy,Americas
100268690,Male,30957.64,13,Senior Associate,Full time,Salary,Customer Experience,Americas
100653261,Male,131250.0,9,Sr Manager,Full time,Salary,Customer Experience,Americas
100689326,Male,75000.0,6,Senior Associate,Full time,Salary,Client Strategy,Americas
100693806,Male,58500.0,15,Junior Associate,Full time,Salary,Pricing Analytics,Americas
100828603,Male,25910.98,4,Entry Level,Full time,Hourly,Research,Americas
100406105,Female,25910.82,15,Entry Level,Full time,Hourly,Research,Americas
100993761,Male,37500.0,3,Entry Level,Full time,Salary,Client Strategy,Americas
100155790,Male,105000.0,26,Manger II,Full time,Salary,Research,Americas
100338633,Male,93472.5,26,Team Lead,Full time,Salary,Expansion,Americas
100081079,Female,45000.0,5,Senior Associate,Full time,Salary,Government Consulting,Americas
100248564,Female,128250.0,12,Team Lead,Full time,Salary,Investment,Americas
100971739,Female,30861.41,14,Junior Associate,Full time,Salary,Catering,Europe
100009314,Male,97500.0,12,Team Lead,Full time,Salary,Investment,Americas
100307401,Male,127499.63,16,Manger II,Full time,Salary,Customer Experience,Americas
100410565,Female,32760.0,5,Second Year Associate,Full time,Hourly,Catering,Americas
100880406,Male,48750.0,7,Junior Associate,Full time,Salary,Client Strategy,Americas
100928854,Male,52055.1,16,Team Lead,Full time,Salary,Catering,Oceania
100569199,Female,45000.0,2,Junior Associate,Full time,Salary,Catering,Americas
100780459,Male,101643.75,11,Manager,Full time,Salary,Expansion,Americas
100635552,Male,131250.0,7,Sr Manager,Full time,Salary,Client Strategy,Americas
100064153,Male,59625.0,0,Entry Level,Full time,Salary,Client Techology,Americas
100245919,Female,56574.38,5,Junior Associate,Full time,Salary,R&D,Americas
100955277,Female,73743.75,6,Junior Associate,Full time,Salary,Expansion,Americas
100352381,Male,73125.0,8,Senior Associate,Full time,Salary,Investment,Americas
100612581,Male,180562.5,23,Sr Manager,Full time,Salary,Investment,Americas
100487189,Female,23400.0,10,Entry Level,Full time,Hourly,Research,Americas
100412388,Male,90131.25,13,Manager,Full time,Salary,Strategy,Americas
100980911,Female,33009.6,23,Junior Associate,Full time,Hourly,Research,Americas
100312472,Female,34356.37,5,Entry Level,Full time,Salary,Investment,Oceania
100500111,Female,11730.82,2,Second Year Associate,Full time,Salary,Catering,Americas
100649853,Female,105300.0,8,Junior Associate,Full time,Salary,Technology Services,Americas
100132069,Female,32055.66,5,Second Year Associate,Full time,Hourly,Catering,Americas
100979961,Male,193125.0,24,Director,Full time,Salary,Investment,Americas
100390106,Male,217500.0,20,Sr Manager,Full time,Salary,Technology Services,Americas
100334647,Male,48750.0,2,Junior Associate,Full time,Salary,Catering,Americas
100535845,Male,132000.0,8,Senior Associate,Full time,Salary,Technology Services,Americas
100191262,Female,93750.0,9,Manager,Full time,Salary,IPO Strategy,Americas
100925002,Female,19204.13,29,Team Lead,Full time,Salary,Customer Experience,Americas
100008645,Male,48438.0,5,Junior Associate,Full time,Hourly,Research,Americas
100641403,Female,41644.08,9,Team Lead,Full time,Salary,Catering,Oceania
100804184,Female,153750.0,9,Sr Manager,Full time,Salary,Investment,Americas
100651727,Female,32760.0,5,Second Year Associate,Full time,Hourly,Catering,Americas
100621642,Female,51750.0,4,Entry Level,Full time,Salary,Graphic Design,Americas
100273117,Female,113625.0,13,Manger II,Full time,Salary,Customer Experience,Americas
100614738,Female,65250.0,7,Junior Associate,Full time,Salary,Expansion,Americas
100930479,Male,29753.55,9,Senior Associate,Full time,Salary,Expansion,Americas
100761523,Male,100125.0,5,Junior Associate,Full time,Salary,Technology Services,Americas
100546953,Male,17852.13,3,Junior Associate,Full time,Salary,Client Strategy,Americas
100244225,Male,105000.0,17,Senior Associate,Full time,Salary,Technology Services,Americas
100886127,Female,31200.0,0,Second Year Associate,Full time,Hourly,Catering,Americas
100664168,Female,47986.42,7,Junior Associate,Full time,Salary,Strategy,Asia
100293548,Female,45360.0,4,Junior Associate,Full time,Salary,Catering,Americas
100926354,Female,75000.0,12,Team Lead,Full time,Salary,Graphic Design,Americas
100239836,Female,34644.18,7,Junior Associate,Full time,Salary,Catering,Europe
100630707,Male,60861.4,5,Senior Associate,Full time,Salary,Customer Experience,Europe
100624065,Female,25910.98,18,Entry Level,Full time,Hourly,Research,Americas
100612304,Female,101250.0,5,Junior Associate,Full time,Salary,Technology Services,Americas
100986382,Female,25911.6,28,Entry Level,Full time,Hourly,Research,Americas
100555097,Male,150000.0,16,Sr Manager,Full time,Salary,Customer Experience,Americas
100314461,Female,26399.72,7,Entry Level,Full time,Hourly,Research,Americas
100236814,Female,54075.0,5,Second Year Associate,Full time,Salary,Graphic Design,Americas
100890932,Female,50250.0,10,Second Year Associate,Full time,Salary,R&D,Americas
100626981,Male,206250.0,13,Director II,Full time,Salary,Client Strategy,Americas
100535446,Male,70887.52,16,Manger II,Full time,Salary,Catering,Asia
100089298,Female,82500.0,9,Team Lead,Full time,Salary,Graphic Design,Americas
100449167,Male,25911.6,14,Entry Level,Full time,Hourly,Research,Americas
100442249,Male,127500.0,8,Senior Associate,Full time,Salary,Technology Services,Americas
100485523,Male,25910.82,26,Entry Level,Full time,Hourly,Research,Americas
100990125,Male,57751.88,7,Senior Associate,Full time,Salary,Client Strategy,Americas
100361765,Male,112500.0,13,Manager,Full time,Salary,Client Strategy,Americas
100142168,Male,48750.0,1,Junior Associate,Full time,Salary,Catering,Americas
100779187,Female,138750.0,8,Senior Associate,Full time,Salary,Technology Services,Americas
100119633,Male,25911.6,32,Entry Level,Full time,Hourly,Research,Americas
100536117,Female,49725.0,6,Junior Associate,Full time,Salary,Client Strategy,Americas
100105731,Female,25910.82,13,Entry Level,Full time,Hourly,Research,Americas
100819176,Female,36004.8,0,Second Year Associate,Full time,Hourly,Catering,Americas
100216422,Female,112500.0,30,Team Lead,Full time,Salary,Technology Services,Americas
100921371,Female,45000.0,5,Second Year Associate,Full time,Salary,Graphic Design,Americas
100231814,Female,93632.92,12,Team Lead,Full time,Salary,Client Strategy,Europe
100077941,Male,56250.0,10,Junior Associate,Full time,Salary,Research,Americas
100310100,Male,46816.46,5,Senior Associate,Full time,Salary,Client Strategy,Europe
100102187,Male,63750.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas
100250450,Male,135000.0,6,Manager,Full time,Salary,Pricing Analytics,Americas
100491799,Male,56160.0,25,Senior Associate,Full time,Hourly,Research,Americas
100280419,Female,131250.0,13,Sr Manager,Full time,Salary,Government Consulting,Americas
100036425,Male,48424.26,15,Junior Associate,Full time,Hourly,Research,Americas
100256599,Male,19707.79,3,Junior Associate,Full time,Salary,Customer Experience,Americas
100218389,Male,100088.7,3,Junior Associate,Full time,Salary,Technology Services,Americas
100407211,Male,96562.5,5,Senior Associate,Full time,Salary,Technology Services,Americas
100246051,Male,38576.77,8,Junior Associate,Full time,Salary,Client Techology,Europe
100056054,Male,116250.0,28,Manager,Full time,Salary,Technology Services,Americas
100849273,Male,23872.23,6,Senior Associate,Full time,Salary,Client Strategy,Americas
100954303,Female,33742.8,8,Second Year Associate,Full time,Hourly,Catering,Americas
100864830,Female,25911.6,2,Entry Level,Full time,Hourly,Research,Americas
100351246,Female,90000.0,4,Senior Associate,Full time,Salary,Technology Services,Americas
100082690,Male,70500.0,23,Team Lead,Full time,Salary,Research,Americas
100522938,Male,93750.0,9,Team Lead,Full time,Salary,Customer Experience,Americas
100988021,Male,300000.0,7,Director,Full time,Salary,Pricing Analytics,Americas
100689245,Male,65343.75,7,Junior Associate,Full time,Salary,Customer Experience,Americas
100527442,Female,107250.0,9,Team Lead,Full time,Salary,Strategy,Americas
100562459,Female,49185.38,8,Team Lead,Full time,Salary,Catering,Europe
100711439,Female,21061.04,10,Second Year Associate,Full time,Salary,Catering,Europe
100103911,Male,17244.31,3,Junior Associate,Full time,Salary,Catering,Americas
100881310,Male,105036.75,23,Manger II,Full time,Salary,Research,Americas
100890616,Male,105000.0,9,Manager,Full time,Salary,Client Strategy,Americas
100148901,Male,97500.0,12,Senior Associate,Full time,Salary,Customer Experience,Americas
100369953,Female,75000.0,26,Junior Associate,Full time,Salary,Technology Services,Americas
100190238,Female,84975.0,11,Senior Associate,Full time,Salary,Client Strategy,Americas
100960071,Male,25749.05,2,Second Year Associate,Full time,Salary,Catering,Europe
100644870,Female,72191.25,6,Senior Associate,Full time,Salary,Investment,Americas
100880707,Female,101250.0,5,Senior Associate,Full time,Salary,Technology Services,Americas
100197963,Male,81002.25,5,Junior Associate,Full time,Salary,Technology Services,Americas
100557698,Female,90000.0,13,Team Lead,Full time,Salary,Investment,Americas
100357488,Male,63750.0,6,Team Lead,Full time,Salary,Client Strategy,Americas
100283100,Female,178875.0,20,Sr Manager,Full time,Salary,Strategy,Americas
100105801,Male,79350.0,2,Senior Associate,Full time,Salary,Client Strategy,Americas
100470760,Female,33745.3,11,Junior Associate,Full time,Salary,Customer Experience,Europe
100949314,Female,25302.69,7,Junior Associate,Full time,Salary,Catering,Europe
100115438,Male,16423.15,2,Junior Associate,Full time,Salary,Catering,Americas
100418920,Female,23400.0,10,Entry Level,Full time,Hourly,Research,Americas
100692183,Female,48496.82,8,Senior Associate,Full time,Salary,Strategy,Europe
100180617,Male,77250.0,5,Senior Associate,Full time,Salary,IPO Strategy,Americas
100903396,Male,54507.6,8,Team Lead,Full time,Salary,Catering,Americas
100103697,Male,73500.0,5,Senior Associate,Full time,Salary,Client Strategy,Americas
100108643,Male,105000.0,2,Senior Associate,Full time,Salary,Technology Services,Americas
100371361,Female,42134.82,4,Junior Associate,Full time,Salary,Strategy,Europe
100234703,Male,386250.0,21,Director II,Full time,Salary,Leadership,Americas
100980698,Male,90000.0,25,Team Lead,Full time,Salary,Research,Americas
100540857,Male,68276.25,8,Senior Associate,Full time,Salary,Expansion,Americas
100847016,Male,38437.5,4,Junior Associate,Full time,Salary,Catering,Americas
100532587,Female,69000.0,10,Manager,Full time,Salary,Government Consulting,Americas
100494962,Male,52500.0,7,Junior Associate,Full time,Salary,Client Strategy,Americas
100453538,Male,56250.0,8,Entry Level,Full time,Salary,Expansion,Americas
100450864,Female,121722.8,23,Manger II,Full time,Salary,Customer Experience,Europe
100231141,Male,25911.6,4,Entry Level,Full time,Hourly,Research,Americas
100674845,Male,49294.98,4,Senior Associate,Full time,Salary,Catering,Americas
100398697,Male,112500.0,9,Junior Associate,Full time,Salary,Technology Services,Americas
100163222,Female,32266.73,7,Second Year Associate,Full time,Salary,Customer Experience,Asia
100161775,Female,41715.0,4,Junior Associate,Full time,Salary,Catering,Americas
100015010,Male,17830.85,9,Junior Associate,Full time,Salary,Catering,Americas
100296929,Male,24555.81,5,Junior Associate,Full time,Salary,Customer Experience,Asia
100375786,Female,59625.0,5,Team Lead,Full time,Salary,Catering,Americas
100940715,Female,78750.0,12,Junior Associate,Full time,Salary,Expansion,Americas
100195427,Male,54808.65,9,Team Lead,Full time,Salary,Catering,Americas
100180059,Male,193125.0,33,Director,Full time,Salary,Research,Americas
100940497,Male,216300.0,12,Manager,Full time,Salary,Technology Services,Americas
100970669,Female,24661.71,5,Senior Associate,Full time,Salary,Expansion,Asia
100440290,Male,132839.12,13,Manger II,Full time,Salary,Technology Services,Europe
100371608,Female,39047.15,5,Junior Associate,Full time,Salary,Catering,Europe
100020695,Male,45000.0,3,Second Year Associate,Full time,Salary,R&D,Americas
100777389,Male,56250.0,5,Junior Associate,Full time,Salary,Graphic Design,Americas
100245861,Female,81000.0,8,Manger II,Full time,Salary,Catering,Americas
100728595,Male,86250.0,11,Team Lead,Full time,Salary,Customer Experience,Americas
100048250,Male,35061.0,8,Junior Associate,Part time,Hourly,Government Consulting,Americas
100364170,Female,25910.98,24,Entry Level,Full time,Hourly,Research,Americas
100049391,Female,108750.0,18,Team Lead,Full time,Salary,Technology Services,Americas
100399966,Female,63257.25,7,Team Lead,Full time,Salary,Strategy,Europe
100066708,Female,47223.0,3,Junior Associate,Full time,Salary,Catering,Americas
100448785,Male,86250.0,3,Senior Associate,Full time,Salary,Strategy,Americas
100239915,Female,50250.0,4,Junior Associate,Full time,Salary,Graphic Design,Americas
100050640,Male,216300.0,33,Manger II,Full time,Salary,Technology Services,Americas
100622118,Male,51615.63,16,Manager,Full time,Salary,Research,Americas
100137045,Male,43875.0,20,Entry Level,Full time,Salary,Expansion,Americas
100373178,Female,112125.0,23,Manager,Full time,Salary,Client Strategy,Americas
100927489,Female,11901.42,13,Junior Associate,Full time,Salary,Catering,Americas
100271612,Male,25302.69,10,Junior Associate,Full time,Salary,Catering,Europe
100125627,Female,82500.0,4,Junior Associate,Full time,Salary,Client Techology,Americas
100946568,Male,32760.0,8,Second Year Associate,Full time,Hourly,Catering,Americas
100410425,Female,90000.0,12,Manger II,Full time,Salary,Government Consulting,Americas
100259177,Female,56250.0,3,Junior Associate,Full time,Hourly,Catering,Americas
100453221,Male,75000.0,5,Senior Associate,Full time,Salary,Technology Services,Americas
100241492,Female,187500.0,17,Sr Manager,Full time,Salary,Strategy,Americas
100695330,Male,150000.0,19,Manger II,Full time,Salary,Technology Services,Americas
100411572,Male,54995.4,9,Junior Associate,Full time,Salary,Technology Services,Europe
100119683,Female,45000.0,0,Entry Level,Full time,Salary,Customer Experience,Americas
100569170,Female,20232.41,6,Junior Associate,Full time,Salary,Pricing Analytics,Americas
100741092,Female,68352.04,8,Junior Associate,Full time,Salary,Client Strategy,Europe
100179644,Female,25910.98,2,Entry Level,Full time,Hourly,Research,Americas
100702494,Male,41776.8,23,Junior Associate,Full time,Hourly,Research,Americas
100735149,Male,75000.0,8,Second Year Associate,Full time,Salary,Technology Services,Americas
100889953,Female,140997.75,29,Manger II,Full time,Salary,Strategy,Americas
100920939,Male,25910.82,10,Entry Level,Full time,Hourly,Catering,Americas
100042373,Female,53043.05,9,Senior Associate,Full time,Salary,Graphic Design,Europe
100378620,Female,59915.63,7,Junior Associate,Full time,Salary,Customer Experience,Americas
100540643,Female,33930.0,17,Junior Associate,Part time,Hourly,Government Consulting,Americas
100279817,Female,67500.0,4,Senior Associate,Full time,Salary,Government Consulting,Americas
100713026,Female,93750.0,14,Manager,Full time,Salary,Government Consulting,Americas
100920668,Female,71250.0,14,Senior Associate,Full time,Salary,Customer Experience,Americas
100959420,Male,44999.63,4,Junior Associate,Full time,Salary,Catering,Americas
100529971,Male,56250.0,4,Team Lead,Full time,Salary,Catering,Americas
100261793,Male,22212.1,10,Senior Associate,Full time,Salary,R&D,Americas
100459042,Male,57876.0,10,Junior Associate,Full time,Hourly,Client Techology,Americas
100997031,Female,71250.0,3,Junior Associate,Full time,Salary,Technology Services,Americas
100058913,Female,28630.3,0,Second Year Associate,Full time,Salary,Client Strategy,Oceania
100537187,Male,112500.0,13,Team Lead,Full time,Salary,Graphic Design,Americas
100325919,Female,25910.82,26,Entry Level,Full time,Hourly,Research,Americas
100785100,Female,90382.5,18,Manager,Full time,Salary,Graphic Design,Americas
100778698,Male,50991.36,15,Manager,Full time,Salary,Client Techology,Asia
100252030,Female,76123.5,13,Senior Associate,Full time,Salary,Customer Experience,Americas
100568491,Male,65543.04,6,Senior Associate,Full time,Salary,Pricing Analytics,Europe
100104957,Male,56259.94,14,Senior Associate,Full time,Salary,Expansion,Asia
100149082,Male,148502.25,11,Manger II,Full time,Salary,Expansion,Americas
100058444,Male,118192.5,10,Senior Associate,Full time,Salary,Technology Services,Americas
100437252,Male,31170.33,5,Junior Associate,Full time,Salary,Research,Europe
100633551,Female,71527.5,4,Senior Associate,Full time,Salary,R&D,Americas
100137933,Female,26933.98,14,Team Lead,Full time,Salary,Catering,Americas
100875442,Female,145500.0,19,Manger II,Full time,Salary,Customer Experience,Americas
100693041,Male,43398.86,5,Junior Associate,Full time,Salary,Client Techology,Europe
100159630,Female,14076.99,5,Junior Associate,Full time,Salary,Research,Americas
100241489,Female,52500.0,4,Second Year Associate,Full time,Salary,Investment,Americas
100191035,Female,34320.0,4,Second Year Associate,Full time,Hourly,Catering,Americas
100543716,Male,30654.0,12,Entry Level,Full time,Hourly,Research,Americas
100885956,Female,17830.85,4,Junior Associate,Full time,Salary,Catering,Americas
100687541,Male,149995.5,17,Manger II,Full time,Salary,Technology Services,Americas
100841579,Female,120375.0,8,Senior Associate,Full time,Salary,Technology Services,Americas
100761527,Male,121500.0,29,Manager,Full time,Salary,Expansion,Americas
100983120,Female,48750.0,8,Junior Associate,Full time,Salary,Catering,Americas
100383900,Male,46334.27,15,Team Lead,Full time,Salary,Research,Europe
100581716,Female,46816.46,10,Junior Associate,Full time,Salary,Investment,Europe
100683179,Male,157500.0,14,Sr Manager,Full time,Salary,Client Strategy,Americas
100007864,Male,6426.76,7,Second Year Associate,Full time,Salary,Customer Experience,Americas
100346735,Female,62400.0,12,Team Lead,Full time,Salary,Catering,Americas
100645414,Female,20888.4,10,Entry Level,Full time,Hourly,Research,Americas
100213311,Female,135843.75,11,Manger II,Full time,Salary,R&D,Americas
100078642,Male,34644.18,8,Junior Associate,Full time,Salary,Catering,Europe
100515255,Female,97500.0,4,Senior Associate,Full time,Salary,R&D,Americas
100251676,Female,58052.41,4,Junior Associate,Full time,Salary,Client Strategy,Europe
100021626,Male,90000.0,4,Junior Associate,Full time,Salary,Technology Services,Americas
100728469,Female,54994.57,12,Junior Associate,Full time,Salary,Customer Experience,Europe
100964945,Male,70847.54,9,Junior Associate,Full time,Salary,Technology Services,Europe
100165099,Male,82247.06,9,Manager,Full time,Salary,Expansion,Oceania
100668614,Female,165000.0,11,Manger II,Full time,Salary,Patent Law,Americas
100239151,Male,73387.5,9,Manager,Full time,Salary,Research,Americas
100433374,Female,27499.86,2,Entry Level,Full time,Salary,Customer Experience,Asia
100183251,Male,34956.09,12,Entry Level,Full time,Hourly,Research,Americas
100098414,Male,54000.0,7,Team Lead,Full time,Salary,Catering,Americas
100197434,Female,84269.63,8,Team Lead,Full time,Salary,Patent Law,Europe
100755895,Male,104287.5,5,Team Lead,Full time,Salary,Investment,Americas
100380657,Female,90000.0,6,Manager,Full time,Salary,R&D,Americas
100174515,Male,78750.0,37,Senior Associate,Full time,Salary,Expansion,Americas
100062724,Female,32760.0,2,Second Year Associate,Full time,Hourly,Catering,Americas
100927742,Female,150000.0,20,Manager,Full time,Salary,Pricing Analytics,Americas
100634877,Female,112500.0,16,Senior Associate,Full time,Salary,Technology Services,Americas
100805848,Male,127500.0,10,Manager,Full time,Salary,Technology Services,Americas
100756283,Female,46500.0,7,Junior Associate,Full time,Salary,Catering,Americas
100963617,Male,56250.0,6,Junior Associate,Full time,Salary,Client Strategy,Americas
100488818,Female,61800.0,5,Junior Associate,Full time,Salary,Investment,Americas
100096423,Female,96562.5,12,Manger II,Full time,Salary,Catering,Americas
100387758,Male,131250.0,4,Senior Associate,Full time,Salary,Technology Services,Americas
100599700,Female,32760.0,1,Second Year Associate,Full time,Hourly,Catering,Americas
100922879,Female,56250.0,2,Junior Associate,Full time,Salary,R&D,Americas
100675902,Male,28563.4,7,Senior Associate,Full time,Salary,Customer Experience,Americas
100505570,Female,47883.75,10,Junior Associate,Full time,Salary,Investment,Americas
100608415,Male,93750.0,10,Sr Manager,Full time,Salary,Research,Americas
100796463,Male,25911.6,16,Entry Level,Full time,Hourly,Research,Americas
100663481,Female,31200.0,2,Second Year Associate,Full time,Hourly,Catering,Americas
100921286,Female,68850.0,9,Junior Associate,Full time,Salary,Technology Services,Americas
100674346,Female,22604.4,5,Entry Level,Full time,Hourly,Research,Americas
100411396,Female,84000.0,4,Manager,Full time,Salary,Client Strategy,Americas
100414882,Male,34644.18,6,Junior Associate,Full time,Salary,Catering,Europe
100792853,Male,24102.0,13,Entry Level,Full time,Hourly,Research,Americas
100945895,Female,59535.0,9,Team Lead,Full time,Salary,Catering,Americas
100298679,Male,42134.82,21,Junior Associate,Full time,Salary,Customer Experience,Europe
100449524,Male,19285.48,6,Junior Associate,Full time,Salary,Client Techology,Americas
100152544,Male,56179.76,8,Senior Associate,Full time,Salary,Client Strategy,Europe
100380399,Male,75000.0,10,Team Lead,Full time,Salary,Government Consulting,Americas
100105916,Male,114187.5,6,Senior Associate,Full time,Salary,Technology Services,Americas
100217682,Male,138750.0,13,Team Lead,Full time,Salary,Client Techology,Americas
100339609,Male,168750.0,16,Team Lead,Full time,Salary,Technology Services,Americas
100766843,Male,23567.23,6,Senior Associate,Full time,Salary,Expansion,Americas
100166362,Female,77250.0,11,Senior Associate,Full time,Salary,Customer Experience,Americas
100186718,Male,80250.0,4,Junior Associate,Full time,Salary,Technology Services,Americas
100437376,Male,66150.0,7,Senior Associate,Full time,Salary,Catering,Americas
100111216,Male,139164.8,15,Manger II,Full time,Salary,Technology Services,Europe
100411901,Male,60000.0,6,Junior Associate,Full time,Salary,Client Strategy,Americas
100517932,Female,57002.4,2,Second Year Associate,Full time,Hourly,R&D,Americas
100788431,Female,26520.0,4,Second Year Associate,Full time,Hourly,Catering,Americas
100312912,Female,39000.0,5,Junior Associate,Full time,Salary,Catering,Americas
100927770,Male,31200.0,1,Second Year Associate,Full time,Hourly,Catering,Americas
100978080,Female,51498.11,9,Senior Associate,Full time,Salary,Customer Experience,Europe
100319026,Female,54337.5,24,Second Year Associate,Full time,Salary,Customer Experience,Americas
100397165,Female,65079.51,15,Manager,Full time,Salary,Pricing Analytics,Asia
100158984,Female,16915.85,4,Junior Associate,Full time,Salary,Catering,Americas
100850367,Female,75230.0,10,Senior Associate,Full time,Salary,Technology Services,Europe
100145990,Male,69862.5,7,Senior Associate,Full time,Salary,Technology Services,Americas
100072938,Male,125625.0,13,Manager,Full time,Salary,Client Strategy,Americas
100682227,Male,55620.0,5,Senior Associate,Full time,Salary,Client Strategy,Americas
100855191,Male,93750.0,24,Team Lead,Full time,Salary,Expansion,Americas
100723188,Male,76404.46,11,Senior Associate,Full time,Salary,Expansion,Europe
100878045,Male,142500.0,6,Sr Manager,Full time,Salary,Strategy,Americas
100906948,Male,64669.67,11,Sr Manager,Full time,Salary,Client Techology,Americas
100189496,Female,48220.96,4,Junior Associate,Full time,Salary,Patent Law,Europe
100339803,Female,52500.0,2,Junior Associate,Full time,Salary,Client Strategy,Americas
100033901,Female,73743.75,12,Senior Associate,Full time,Salary,Customer Experience,Americas
100018683,Male,46816.46,4,Senior Associate,Full time,Salary,Client Strategy,Europe
100637934,Female,86250.0,7,Senior Associate,Full time,Salary,Technology Services,Americas
100115676,Male,29519.14,5,Junior Associate,Full time,Salary,Catering,Europe
100713359,Male,25911.6,2,Entry Level,Full time,Hourly,Research,Americas
100952444,Female,43646.25,8,Junior Associate,Full time,Salary,Catering,Americas
100602747,Female,17652.55,7,Junior Associate,Full time,Salary,R&D,Americas
100811592,Male,34644.18,7,Junior Associate,Full time,Salary,Catering,Europe
100572313,Male,37913.84,5,Junior Associate,Full time,Salary,Catering,Europe
100067771,Male,102996.22,7,Manger II,Full time,Salary,Leadership,Europe
100099174,Female,46800.0,7,Junior Associate,Full time,Hourly,Strategy,Americas
100153085,Female,43200.0,4,Junior Associate,Full time,Salary,Catering,Americas
100285308,Male,138751.11,10,Team Lead,Full time,Salary,Technology Services,Americas
100230193,Female,150000.0,12,Manger II,Full time,Salary,R&D,Americas
100292407,Female,61875.0,8,Team Lead,Full time,Salary,Catering,Americas
100291406,Female,123753.0,5,Senior Associate,Full time,Salary,Technology Services,Americas
100077336,Female,56250.0,19,Team Lead,Full time,Salary,Catering,Americas
100027246,Male,225000.0,8,Director,Full time,Salary,Leadership,Americas
100545773,Male,61105.99,8,Senior Associate,Full time,Salary,Client Techology,Europe
100673202,Male,127500.0,11,Manger II,Full time,Salary,Pricing Analytics,Americas
100815450,Female,66000.0,4,Junior Associate,Full time,Salary,Expansion,Americas
100743689,Male,112500.0,29,Senior Associate,Full time,Salary,Technology Services,Americas
100744675,Male,135187.5,8,Senior Associate,Full time,Salary,Technology Services,Americas
100881669,Male,45022.5,2,Junior Associate,Full time,Salary,Catering,Americas
100560277,Female,94500.0,14,Manager,Full time,Salary,Client Strategy,Americas
