employee_id,gender,annual_salary_amount_in_usd,job_experience,job_pay_level,full_or_part_time,hourly_or_salary,job_family_group,job_continent,pay_gap_perc
100650662,Female,80325.0,13,Senior Associate,Full time,Salary,Strategy,Americas,34.74
100565986,Male,337500.0,19,Director II,Full time,Salary,Graphic Design,Americas,27.77
100558283,Male,48750.0,6,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100833624,Male,270375.0,22,Director II,Full time,Salary,Leadership,Americas,37.58
100217390,Female,46500.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100385827,Female,82500.0,17,Team Lead,Full time,Salary,Patent Law,Americas,-16.4
100868508,Male,30898.87,1,Junior Associate,Full time,Salary,Client Strategy,Europe,6.59
100054732,Female,42750.0,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100505957,Female,67500.0,7,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100316510,Male,168750.0,15,Sr Manager,Full time,Salary,Research,Americas,0.0
100058575,Female,55598.06,7,Manager,Full time,Salary,Catering,Asia,-2.88
100422335,Male,80325.0,9,Team Lead,Full time,Salary,Customer Experience,Americas,10.48
100179291,Female,11574.1,1,Entry Level,Full time,Salary,Catering,Americas,-2.88
100627363,Female,18365.78,8,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100211716,Female,57165.0,6,Second Year Associate,Full time,Salary,Strategy,Americas,34.74
100264617,Female,27846.0,3,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100050774,Female,34644.18,3,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100796955,Female,13859.74,9,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100210169,Female,30529.2,21,Entry Level,Full time,Hourly,Research,Americas,0.0
100143935,Male,108150.0,5,Team Lead,Full time,Salary,Strategy,Americas,34.74
100420704,Female,69750.0,11,Team Lead,Full time,Salary,IPO Strategy,Americas,-29.53
100392097,Female,29485.45,16,Second Year Associate,Full time,Salary,Catering,Europe,-2.88
100019838,Male,206250.0,27,Manger II,Full time,Salary,Pricing Analytics,Americas,-4.56
100667797,Male,112500.0,16,Manger II,Full time,Salary,Customer Experience,Americas,10.48
100172968,Male,76500.0,6,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100773072,Female,45574.24,10,Team Lead,Full time,Salary,Catering,Oceania,-2.88
100594647,Male,67500.0,6,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100116637,Male,129975.0,14,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100439656,Male,37502.4,37,Junior Associate,Full time,Hourly,Research,Americas,0.0
100246635,Male,115875.0,12,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100870909,Female,55125.0,3,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100167958,Female,52500.0,10,Team Lead,Full time,Salary,Catering,Americas,-2.88
100787007,Female,45000.0,2,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100344637,Male,42465.15,26,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100684738,Male,51000.0,6,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100288111,Female,45000.0,9,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100627678,Male,44496.0,5,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100931991,Male,75000.0,4,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100758425,Female,51498.11,22,Team Lead,Full time,Salary,Customer Experience,Europe,10.48
100269115,Male,61945.57,11,Senior Associate,Full time,Salary,Client Strategy,Oceania,6.59
100094305,Male,56179.76,27,Junior Associate,Full time,Salary,Expansion,Europe,17.29
100452163,Male,37909.86,15,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100375181,Female,34320.0,5,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100679528,Male,56179.76,30,Junior Associate,Full time,Salary,Customer Experience,Europe,10.48
100935397,Female,37174.8,3,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100972313,Female,52260.0,2,Junior Associate,Full time,Hourly,Catering,Americas,-2.88
100127013,Female,82498.5,13,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100574981,Male,84269.63,16,Team Lead,Full time,Salary,Client Strategy,Europe,6.59
100603743,Female,25910.98,12,Entry Level,Full time,Hourly,Research,Americas,0.0
100352014,Female,21840.0,11,Entry Level,Full time,Hourly,Catering,Americas,-2.88
100862690,Male,54307.1,18,Team Lead,Full time,Salary,Client Strategy,Europe,6.59
100986491,Female,48000.0,10,Second Year Associate,Full time,Salary,Client Strategy,Americas,6.59
100435329,Female,36403.49,5,Junior Associate,Full time,Salary,Customer Experience,Asia,10.48
100883313,Female,78750.0,4,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100940509,Male,60000.0,5,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100430624,Male,206250.0,42,Director,Full time,Salary,Strategy,Americas,34.74
100008386,Male,81112.5,9,Senior Associate,Full time,Salary,Client Techology,Americas,-2.01
100141770,Female,48750.0,5,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100166011,Male,86250.0,32,Team Lead,Full time,Salary,Strategy,Americas,34.74
100925219,Male,25911.6,33,Entry Level,Full time,Hourly,Research,Americas,0.0
100289381,Female,60000.0,8,Junior Associate,Full time,Salary,Strategy,Americas,34.74
100366663,Male,25910.82,13,Entry Level,Full time,Hourly,Research,Americas,0.0
100282643,Female,93750.0,6,Manger II,Full time,Salary,R&D,Americas,-10.52
100506321,Male,65981.25,9,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100776890,Male,262500.0,19,Director,Full time,Salary,Client Strategy,Americas,6.59
100974488,Male,28875.0,1,Entry Level,Full time,Salary,Client Strategy,Americas,6.59
100535757,Female,48750.0,1,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100743401,Male,50212.5,4,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100144237,Female,29640.0,1,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100756055,Male,101250.0,8,Team Lead,Full time,Salary,R&D,Americas,-10.52
100520817,Male,75612.75,6,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100140941,Female,64500.0,6,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100225008,Female,41250.0,2,Second Year Associate,Full time,Salary,Graphic Design,Americas,27.77
100494796,Male,48750.0,2,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100431251,Male,375000.0,14,VP,Full time,Salary,Patent Law,Americas,-16.4
100620399,Male,93632.92,24,Manger II,Full time,Salary,Catering,Europe,-2.88
100640621,Male,45000.0,9,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100649528,Male,105000.0,7,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100762276,Male,85181.25,5,Team Lead,Full time,Salary,Strategy,Americas,34.74
100006131,Female,48750.0,6,Second Year Associate,Full time,Salary,Government Consulting,Americas,0.0
100628545,Female,67500.0,5,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100659874,Male,45880.13,13,Junior Associate,Full time,Salary,Expansion,Europe,17.29
100695175,Female,52164.0,9,Team Lead,Full time,Salary,Catering,Americas,-2.88
100736433,Male,106050.0,10,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100502293,Female,48000.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100893668,Male,108000.0,14,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100103882,Male,100912.5,8,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100135461,Female,75000.0,7,Second Year Associate,Full time,Salary,Technology Services,Americas,16.17
100100298,Female,37500.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100390912,Female,67500.0,8,Second Year Associate,Full time,Salary,Technology Services,Americas,16.17
100520528,Female,16860.34,8,Senior Associate,Full time,Salary,Strategy,Americas,34.74
100023503,Female,56250.0,8,Second Year Associate,Full time,Salary,Customer Experience,Americas,10.48
100936178,Male,71370.75,12,Senior Associate,Full time,Salary,Client Strategy,Europe,6.59
100890279,Male,206250.0,11,Director,Full time,Salary,Investment,Americas,22.35
100800506,Male,88951.28,13,Team Lead,Full time,Salary,Expansion,Europe,17.29
100196212,Male,35683.51,9,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100503680,Female,59305.5,8,Team Lead,Full time,Salary,Catering,Americas,-2.88
100849261,Female,25911.6,2,Entry Level,Full time,Hourly,Research,Americas,0.0
100757517,Female,52500.0,2,Second Year Associate,Full time,Salary,Customer Experience,Americas,10.48
100546018,Male,52500.0,5,Junior Associate,Full time,Hourly,Client Techology,Americas,-2.01
100936383,Male,157500.0,15,Manager,Full time,Salary,Technology Services,Americas,16.17
100652912,Female,57865.15,7,Team Lead,Full time,Salary,Customer Experience,Europe,10.48
100915607,Female,45000.0,3,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100134865,Male,52500.0,12,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100070960,Male,127500.0,3,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100090477,Male,150000.0,18,Manger II,Full time,Salary,Pricing Analytics,Americas,-4.56
100525424,Male,47895.0,7,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100064434,Female,25911.52,35,Entry Level,Full time,Hourly,Research,Americas,0.0
100475275,Male,202500.0,16,Director,Full time,Salary,Client Strategy,Americas,6.59
100227699,Male,101250.0,5,Manager,Full time,Salary,Client Techology,Americas,-2.01
100013770,Female,187500.0,12,Manger II,Full time,Salary,Technology Services,Americas,16.17
100681587,Male,50700.0,7,Junior Associate,Full time,Hourly,Catering,Americas,-2.88
100444924,Male,28197.2,8,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100095918,Female,78750.0,6,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100636392,Male,72540.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100224112,Male,112500.0,7,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100205849,Female,63750.0,7,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100636789,Female,89251.5,22,Second Year Associate,Full time,Salary,Technology Services,Americas,16.17
100277560,Male,20200.48,3,Second Year Associate,Full time,Salary,Customer Experience,Americas,10.48
100343010,Male,169950.0,8,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100067367,Female,56250.0,12,Team Lead,Full time,Salary,Catering,Americas,-2.88
100735842,Female,69862.5,11,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100339507,Female,95250.0,21,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100785055,Female,15250.07,4,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100160568,Male,105000.0,5,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100113354,Female,86250.0,17,Team Lead,Full time,Salary,Investment,Americas,22.35
100576484,Female,25910.98,19,Entry Level,Full time,Hourly,Research,Americas,0.0
100153294,Female,29640.0,0,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100481937,Female,36004.8,4,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100767810,Male,60000.0,16,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100635899,Male,97500.0,7,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100620786,Female,63750.0,22,Second Year Associate,Full time,Salary,Expansion,Americas,17.29
100360454,Male,33742.8,0,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100878025,Female,88837.5,12,Manager,Full time,Salary,Expansion,Americas,17.29
100920218,Female,78000.0,9,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100255707,Female,34644.18,5,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100677742,Female,51480.0,4,Second Year Associate,Full time,Hourly,Strategy,Americas,34.74
100284966,Male,50212.5,5,Second Year Associate,Full time,Salary,Client Techology,Americas,-2.01
100370952,Male,57000.0,3,Junior Associate,Full time,Salary,R&D,Americas,-10.52
100057452,Male,67500.0,13,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100961711,Female,45000.0,7,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100900701,Female,72225.0,4,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100080949,Female,25910.82,3,Entry Level,Full time,Hourly,Research,Americas,0.0
100650149,Male,168750.0,18,Director,Full time,Salary,Client Strategy,Americas,6.59
100647438,Male,375000.0,24,VP,Full time,Salary,Investment,Americas,22.35
100578827,Male,34644.18,9,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100349776,Female,48750.0,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100580462,Female,133875.0,10,Team Lead,Full time,Salary,Patent Law,Americas,-16.4
100595146,Male,75000.0,27,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100228169,Male,56250.0,4,Second Year Associate,Full time,Salary,Client Strategy,Americas,6.59
100242038,Male,43875.0,8,Entry Level,Full time,Salary,Investment,Americas,22.35
100324179,Female,118913.81,18,Manger II,Full time,Salary,R&D,Europe,-10.52
100485063,Female,147075.0,19,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100406580,Female,3190.19,8,Team Lead,Full time,Salary,Research,Europe,0.0
100473932,Female,35061.0,32,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100207573,Female,21843.15,5,Entry Level,Full time,Salary,Research,Asia,0.0
100045764,Male,32760.0,3,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100958737,Male,50546.47,13,Junior Associate,Full time,Salary,Expansion,Europe,17.29
100102557,Male,90000.0,5,Senior Associate,Full time,Salary,Graphic Design,Americas,27.77
100397677,Male,142500.0,9,Manger II,Full time,Salary,Pricing Analytics,Americas,-4.56
100126232,Female,54075.0,13,Team Lead,Full time,Salary,Catering,Americas,-2.88
100781580,Female,50695.5,5,Second Year Associate,Full time,Salary,Client Strategy,Americas,6.59
100268690,Male,30957.64,13,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100653261,Male,131250.0,9,Sr Manager,Full time,Salary,Customer Experience,Americas,10.48
100689326,Male,75000.0,6,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100693806,Male,58500.0,15,Junior Associate,Full time,Salary,Pricing Analytics,Americas,-4.56
100828603,Male,25910.98,4,Entry Level,Full time,Hourly,Research,Americas,0.0
100406105,Female,25910.82,15,Entry Level,Full time,Hourly,Research,Americas,0.0
100993761,Male,37500.0,3,Entry Level,Full time,Salary,Client Strategy,Americas,6.59
100155790,Male,105000.0,26,Manger II,Full time,Salary,Research,Americas,0.0
100338633,Male,93472.5,26,Team Lead,Full time,Salary,Expansion,Americas,17.29
100081079,Female,45000.0,5,Senior Associate,Full time,Salary,Government Consulting,Americas,0.0
100248564,Female,128250.0,12,Team Lead,Full time,Salary,Investment,Americas,22.35
100971739,Female,30861.41,14,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100009314,Male,97500.0,12,Team Lead,Full time,Salary,Investment,Americas,22.35
100307401,Male,127499.63,16,Manger II,Full time,Salary,Customer Experience,Americas,10.48
100410565,Female,32760.0,5,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100880406,Male,48750.0,7,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100928854,Male,52055.1,16,Team Lead,Full time,Salary,Catering,Oceania,-2.88
100569199,Female,45000.0,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100780459,Male,101643.75,11,Manager,Full time,Salary,Expansion,Americas,17.29
100635552,Male,131250.0,7,Sr Manager,Full time,Salary,Client Strategy,Americas,6.59
100064153,Male,59625.0,0,Entry Level,Full time,Salary,Client Techology,Americas,-2.01
100245919,Female,56574.38,5,Junior Associate,Full time,Salary,R&D,Americas,-10.52
100955277,Female,73743.75,6,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100352381,Male,73125.0,8,Senior Associate,Full time,Salary,Investment,Americas,22.35
100612581,Male,180562.5,23,Sr Manager,Full time,Salary,Investment,Americas,22.35
100487189,Female,23400.0,10,Entry Level,Full time,Hourly,Research,Americas,0.0
100412388,Male,90131.25,13,Manager,Full time,Salary,Strategy,Americas,34.74
100980911,Female,33009.6,23,Junior Associate,Full time,Hourly,Research,Americas,0.0
100312472,Female,34356.37,5,Entry Level,Full time,Salary,Investment,Oceania,22.35
100500111,Female,11730.82,2,Second Year Associate,Full time,Salary,Catering,Americas,-2.88
100649853,Female,105300.0,8,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100132069,Female,32055.66,5,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100979961,Male,193125.0,24,Director,Full time,Salary,Investment,Americas,22.35
100390106,Male,217500.0,20,Sr Manager,Full time,Salary,Technology Services,Americas,16.17
100334647,Male,48750.0,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100535845,Male,132000.0,8,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100191262,Female,93750.0,9,Manager,Full time,Salary,IPO Strategy,Americas,-29.53
100925002,Female,19204.13,29,Team Lead,Full time,Salary,Customer Experience,Americas,10.48
100008645,Male,48438.0,5,Junior Associate,Full time,Hourly,Research,Americas,0.0
100641403,Female,41644.08,9,Team Lead,Full time,Salary,Catering,Oceania,-2.88
100804184,Female,153750.0,9,Sr Manager,Full time,Salary,Investment,Americas,22.35
100651727,Female,32760.0,5,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100621642,Female,51750.0,4,Entry Level,Full time,Salary,Graphic Design,Americas,27.77
100273117,Female,113625.0,13,Manger II,Full time,Salary,Customer Experience,Americas,10.48
100614738,Female,65250.0,7,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100930479,Male,29753.55,9,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100761523,Male,100125.0,5,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100546953,Male,17852.13,3,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100244225,Male,105000.0,17,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100886127,Female,31200.0,0,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100664168,Female,47986.42,7,Junior Associate,Full time,Salary,Strategy,Asia,34.74
100293548,Female,45360.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100926354,Female,75000.0,12,Team Lead,Full time,Salary,Graphic Design,Americas,27.77
100239836,Female,34644.18,7,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100630707,Male,60861.4,5,Senior Associate,Full time,Salary,Customer Experience,Europe,10.48
100624065,Female,25910.98,18,Entry Level,Full time,Hourly,Research,Americas,0.0
100612304,Female,101250.0,5,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100986382,Female,25911.6,28,Entry Level,Full time,Hourly,Research,Americas,0.0
100555097,Male,150000.0,16,Sr Manager,Full time,Salary,Customer Experience,Americas,10.48
100314461,Female,26399.72,7,Entry Level,Full time,Hourly,Research,Americas,0.0
100236814,Female,54075.0,5,Second Year Associate,Full time,Salary,Graphic Design,Americas,27.77
100890932,Female,50250.0,10,Second Year Associate,Full time,Salary,R&D,Americas,-10.52
100626981,Male,206250.0,13,Director II,Full time,Salary,Client Strategy,Americas,6.59
100535446,Male,70887.52,16,Manger II,Full time,Salary,Catering,Asia,-2.88
100089298,Female,82500.0,9,Team Lead,Full time,Salary,Graphic Design,Americas,27.77
100449167,Male,25911.6,14,Entry Level,Full time,Hourly,Research,Americas,0.0
100442249,Male,127500.0,8,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100485523,Male,25910.82,26,Entry Level,Full time,Hourly,Research,Americas,0.0
100990125,Male,57751.88,7,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100361765,Male,112500.0,13,Manager,Full time,Salary,Client Strategy,Americas,6.59
100142168,Male,48750.0,1,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100779187,Female,138750.0,8,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100119633,Male,25911.6,32,Entry Level,Full time,Hourly,Research,Americas,0.0
100536117,Female,49725.0,6,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100105731,Female,25910.82,13,Entry Level,Full time,Hourly,Research,Americas,0.0
100819176,Female,36004.8,0,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100216422,Female,112500.0,30,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100921371,Female,45000.0,5,Second Year Associate,Full time,Salary,Graphic Design,Americas,27.77
100231814,Female,93632.92,12,Team Lead,Full time,Salary,Client Strategy,Europe,6.59
100077941,Male,56250.0,10,Junior Associate,Full time,Salary,Research,Americas,0.0
100310100,Male,46816.46,5,Senior Associate,Full time,Salary,Client Strategy,Europe,6.59
100102187,Male,63750.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100250450,Male,135000.0,6,Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100491799,Male,56160.0,25,Senior Associate,Full time,Hourly,Research,Americas,0.0
100280419,Female,131250.0,13,Sr Manager,Full time,Salary,Government Consulting,Americas,0.0
100036425,Male,48424.26,15,Junior Associate,Full time,Hourly,Research,Americas,0.0
100256599,Male,19707.79,3,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100218389,Male,100088.7,3,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100407211,Male,96562.5,5,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100246051,Male,38576.77,8,Junior Associate,Full time,Salary,Client Techology,Europe,-2.01
100056054,Male,116250.0,28,Manager,Full time,Salary,Technology Services,Americas,16.17
100849273,Male,23872.23,6,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100954303,Female,33742.8,8,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100864830,Female,25911.6,2,Entry Level,Full time,Hourly,Research,Americas,0.0
100351246,Female,90000.0,4,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100082690,Male,70500.0,23,Team Lead,Full time,Salary,Research,Americas,0.0
100522938,Male,93750.0,9,Team Lead,Full time,Salary,Customer Experience,Americas,10.48
100988021,Male,300000.0,7,Director,Full time,Salary,Pricing Analytics,Americas,-4.56
100689245,Male,65343.75,7,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100527442,Female,107250.0,9,Team Lead,Full time,Salary,Strategy,Americas,34.74
100562459,Female,49185.38,8,Team Lead,Full time,Salary,Catering,Europe,-2.88
100711439,Female,21061.04,10,Second Year Associate,Full time,Salary,Catering,Europe,-2.88
100103911,Male,17244.31,3,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100881310,Male,105036.75,23,Manger II,Full time,Salary,Research,Americas,0.0
100890616,Male,105000.0,9,Manager,Full time,Salary,Client Strategy,Americas,6.59
100148901,Male,97500.0,12,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100369953,Female,75000.0,26,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100190238,Female,84975.0,11,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100960071,Male,25749.05,2,Second Year Associate,Full time,Salary,Catering,Europe,-2.88
100644870,Female,72191.25,6,Senior Associate,Full time,Salary,Investment,Americas,22.35
100880707,Female,101250.0,5,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100197963,Male,81002.25,5,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100557698,Female,90000.0,13,Team Lead,Full time,Salary,Investment,Americas,22.35
100357488,Male,63750.0,6,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100283100,Female,178875.0,20,Sr Manager,Full time,Salary,Strategy,Americas,34.74
100105801,Male,79350.0,2,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100470760,Female,33745.3,11,Junior Associate,Full time,Salary,Customer Experience,Europe,10.48
100949314,Female,25302.69,7,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100115438,Male,16423.15,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100418920,Female,23400.0,10,Entry Level,Full time,Hourly,Research,Americas,0.0
100692183,Female,48496.82,8,Senior Associate,Full time,Salary,Strategy,Europe,34.74
100180617,Male,77250.0,5,Senior Associate,Full time,Salary,IPO Strategy,Americas,-29.53
100903396,Male,54507.6,8,Team Lead,Full time,Salary,Catering,Americas,-2.88
100103697,Male,73500.0,5,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100108643,Male,105000.0,2,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100371361,Female,42134.82,4,Junior Associate,Full time,Salary,Strategy,Europe,34.74
100234703,Male,386250.0,21,Director II,Full time,Salary,Leadership,Americas,37.58
100980698,Male,90000.0,25,Team Lead,Full time,Salary,Research,Americas,0.0
100540857,Male,68276.25,8,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100847016,Male,38437.5,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100532587,Female,69000.0,10,Manager,Full time,Salary,Government Consulting,Americas,0.0
100494962,Male,52500.0,7,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100453538,Male,56250.0,8,Entry Level,Full time,Salary,Expansion,Americas,17.29
100450864,Female,121722.8,23,Manger II,Full time,Salary,Customer Experience,Europe,10.48
100231141,Male,25911.6,4,Entry Level,Full time,Hourly,Research,Americas,0.0
100674845,Male,49294.98,4,Senior Associate,Full time,Salary,Catering,Americas,-2.88
100398697,Male,112500.0,9,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100163222,Female,32266.73,7,Second Year Associate,Full time,Salary,Customer Experience,Asia,10.48
100161775,Female,41715.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100015010,Male,17830.85,9,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100296929,Male,24555.81,5,Junior Associate,Full time,Salary,Customer Experience,Asia,10.48
100375786,Female,59625.0,5,Team Lead,Full time,Salary,Catering,Americas,-2.88
100940715,Female,78750.0,12,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100195427,Male,54808.65,9,Team Lead,Full time,Salary,Catering,Americas,-2.88
100180059,Male,193125.0,33,Director,Full time,Salary,Research,Americas,0.0
100940497,Male,216300.0,12,Manager,Full time,Salary,Technology Services,Americas,16.17
100970669,Female,24661.71,5,Senior Associate,Full time,Salary,Expansion,Asia,17.29
100440290,Male,132839.12,13,Manger II,Full time,Salary,Technology Services,Europe,16.17
100371608,Female,39047.15,5,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100020695,Male,45000.0,3,Second Year Associate,Full time,Salary,R&D,Americas,-10.52
100777389,Male,56250.0,5,Junior Associate,Full time,Salary,Graphic Design,Americas,27.77
100245861,Female,81000.0,8,Manger II,Full time,Salary,Catering,Americas,-2.88
100728595,Male,86250.0,11,Team Lead,Full time,Salary,Customer Experience,Americas,10.48
100048250,Male,35061.0,8,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100364170,Female,25910.98,24,Entry Level,Full time,Hourly,Research,Americas,0.0
100049391,Female,108750.0,18,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100399966,Female,63257.25,7,Team Lead,Full time,Salary,Strategy,Europe,34.74
100066708,Female,47223.0,3,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100448785,Male,86250.0,3,Senior Associate,Full time,Salary,Strategy,Americas,34.74
100239915,Female,50250.0,4,Junior Associate,Full time,Salary,Graphic Design,Americas,27.77
100050640,Male,216300.0,33,Manger II,Full time,Salary,Technology Services,Americas,16.17
100622118,Male,51615.63,16,Manager,Full time,Salary,Research,Americas,0.0
100137045,Male,43875.0,20,Entry Level,Full time,Salary,Expansion,Americas,17.29
100373178,Female,112125.0,23,Manager,Full time,Salary,Client Strategy,Americas,6.59
100927489,Female,11901.42,13,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100271612,Male,25302.69,10,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100125627,Female,82500.0,4,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
